Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
00:09.3,-0.02,-0.17,-0.97,-1,39.3,0,0
00:09.3,0.13,-0.23,-1.05,-1,39.3,0,0
00:09.3,-0.23,-0.34,-0.77,-1,39.3,0.002,0
00:09.4,-0.06,-0.44,-0.52,-1,39.5,0.002,0
00:09.4,-0.1,-0.28,-0.75,-1,39.3,0,0
00:09.4,-0.01,-0.12,-0.88,-1,39.3,0,0
00:09.5,-0.1,-0.07,-0.8,-1,39.3,0,0
00:09.5,-0.11,-0.11,-0.86,-1,39.3,0,0
00:09.5,-0.02,-0.17,-0.93,-1,39.3,0,0
00:09.6,-0.09,-0.12,-0.96,-1,39.3,0,0
00:09.6,-0.03,-0.14,-0.87,-1,39.3,0,0
00:09.6,-0.1,-0.12,-0.75,-1,39.3,0,0
00:09.7,-0.15,-0.1,-0.76,-1,39.3,0,0
00:09.7,-0.02,-0.08,-0.86,-1,39.3,0,0
00:09.7,-0.03,-0.01,-0.84,-1,39.3,0,0
00:09.8,-0.02,0,-0.81,-1,39.3,0,0
00:09.8,-0.09,-0.02,-0.82,-1,39.3,0,0
00:09.8,-0.03,0,-0.85,-1,39.3,0,0
00:09.8,0.01,0.01,-0.86,-1,39.3,0,0
00:09.9,-0.02,0.02,-0.78,-1,39.3,0,0
00:09.9,-0.02,0.04,-0.8,-1,39.3,0,0
00:09.9,-0.06,-0.02,-0.87,-1,39.3,0,0
00:10.0,-0.08,-0.02,-0.84,-1,39.3,0,0
00:10.0,-0.07,-0.05,-0.83,-1,39.3,0,0
00:10.0,-0.1,-0.07,-0.82,-1,39.3,0,0
00:10.1,-0.14,-0.09,-0.83,-1,39.3,0,0
00:10.1,-0.11,-0.02,-0.86,-1,39.3,0,0
00:10.1,-0.17,-0.19,-0.83,-1,39.3,0,0
00:10.2,-0.18,-0.07,-0.83,-1,39.3,0,0
00:10.2,-0.17,-0.13,-0.84,-1,39.3,0,0
00:10.2,-0.22,-0.08,-0.74,-1,39.3,0,0
00:10.2,-0.27,-0.06,-0.68,-1,39.3,0,0
00:10.3,-0.31,-0.07,-0.67,-1,39.3,0,0
00:10.3,-0.15,-0.11,-0.85,-1,39.3,0,0
00:10.3,-0.08,-0.07,-0.86,-1,39.3,0,0
00:10.4,-0.11,0.01,-0.82,-1,39.3,0,0
00:10.4,-0.13,0.04,-0.82,-1,39.3,0,0
00:10.4,-0.16,0.11,-0.74,-1,39.3,0,0
00:10.5,-0.23,0.08,-0.8,-1,39.3,0,0
00:10.5,-0.19,0,-0.79,-1,39.3,0,0
