Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
08:41.2,0.01,0.6,-0.63,-1,38.3,0,0
08:41.3,0.01,0.6,-0.62,-1,38.3,0,0
08:41.3,0,0.59,-0.62,-1,38.3,0.002,0
08:41.3,0.01,0.6,-0.63,-1,38.3,0,0
08:41.4,0,0.6,-0.63,-1,38.3,0.002,0
08:41.4,0,0.61,-0.63,-1,38.3,0,0
08:41.4,0.01,0.6,-0.62,-1,38.3,0,0
08:41.5,0.01,0.59,-0.62,-1,38.3,0,0
08:41.5,0.01,0.59,-0.63,-1,38.3,0,0
08:41.5,0.02,0.6,-0.62,-1,38.3,0,0
08:41.6,0.01,0.61,-0.62,-1,38.3,0,0
08:41.6,0.01,0.59,-0.63,-1,38.3,0,0
08:41.6,0,0.6,-0.63,-1,38.3,0,0
08:41.7,0,0.58,-0.63,-1,38.3,0.002,0
08:41.7,0.01,0.6,-0.63,-1,38.3,0,0
08:41.7,0,0.6,-0.64,-1,38.3,0,0
08:41.8,0,0.6,-0.63,-1,38.3,0,0
08:41.8,0,0.58,-0.62,-1,38.3,0,0
08:41.8,0.01,0.58,-0.62,-1,38.3,0,0
08:41.8,0.01,0.59,-0.62,-1,38.3,0,0
08:41.9,0.02,0.63,-0.64,-1,38.3,0,0
08:41.9,0.01,0.59,-0.63,-1,38.3,0,0
08:41.9,0.01,0.58,-0.62,-1,38.3,0,0
08:42.0,0.01,0.59,-0.62,-1,38.3,0,0
08:42.0,0.01,0.6,-0.63,-1,38.3,0,0
08:42.0,0.01,0.59,-0.63,-1,38.3,0,0
08:42.1,0.01,0.59,-0.64,-1,38.3,0,0
08:42.1,0.01,0.59,-0.61,-1,38.3,0,0
08:42.1,0.01,0.59,-0.62,-1,38.3,0,0
08:42.2,0.01,0.59,-0.63,-1,38.3,0,0
08:42.2,0.01,0.6,-0.63,-1,38.3,0,0
08:42.2,0.01,0.59,-0.63,-1,38.3,0,0
08:42.3,0.02,0.6,-0.63,-1,38.3,0,0
08:42.3,0,0.6,-0.62,-1,38.3,0,0
08:42.3,0.01,0.6,-0.61,-1,38.3,0,0
08:42.3,0,0.59,-0.62,-1,38.3,0,0
08:42.4,0,0.61,-0.62,-1,38.3,0,0
08:42.4,0.01,0.6,-0.62,-1,38.3,0,0
08:42.4,0.01,0.6,-0.61,-1,38.3,0,0
08:42.5,0.01,0.61,-0.62,-1,38.3,0,0
08:42.5,0.01,0.61,-0.62,-1,38.3,0,0
08:42.5,0.01,0.61,-0.61,-1,38.3,0,0
08:42.6,0.02,0.61,-0.62,-1,38.3,0,0
08:42.6,0.01,0.61,-0.62,-1,38.3,0,0
08:42.6,0.01,0.6,-0.62,-1,38.3,0,0
08:42.7,0.01,0.6,-0.61,-1,38.3,0,0
08:42.7,0,0.61,-0.63,-1,38.3,0,0
08:42.7,0.01,0.61,-0.63,-1,38.3,0,0
08:42.7,0.01,0.6,-0.61,-1,38.3,0,0
08:42.8,0.02,0.6,-0.61,-1,38.3,0,0
08:42.8,0.01,0.62,-0.61,-1,38.3,0,0
08:42.8,0.01,0.61,-0.63,-1,38.3,0,0
08:42.9,0.02,0.61,-0.62,-1,38.1,0,0
08:42.9,0.01,0.61,-0.61,-1,38.1,0,0
08:42.9,0,0.6,-0.62,-1,38.3,0,0
08:43.0,0,0.61,-0.62,-1,38.3,0,0
08:43.0,0.01,0.6,-0.62,-1,38.1,0,0
08:43.0,0.01,0.61,-0.62,-1,38.1,0,0
08:43.1,0.01,0.61,-0.62,-1,38.3,0,0
08:43.1,0.01,0.61,-0.61,-1,38.1,0,0
08:43.1,0.01,0.6,-0.61,-1,38.1,0,0
08:43.2,0.01,0.6,-0.61,-1,38.1,0,0
08:43.2,0.01,0.6,-0.62,-1,38.1,0,0
08:43.2,0.01,0.6,-0.61,-1,38.3,0,0
08:43.2,0.01,0.61,-0.62,-1,38.1,0,0
08:43.3,0.01,0.62,-0.63,-1,38.3,0,0
08:43.3,0.01,0.61,-0.6,-1,38.3,0,0
08:43.3,0.01,0.61,-0.62,-1,38.1,0,0
08:43.4,0.01,0.61,-0.61,-1,38.1,0,0
08:43.4,0.01,0.63,-0.61,-1,38.3,0,0
08:43.4,0.01,0.62,-0.61,-1,38.1,0,0
08:43.5,0.02,0.63,-0.61,-1,38.1,0,0
08:43.5,0.02,0.63,-0.6,-1,38.1,0,0
08:43.5,0.02,0.62,-0.61,-1,38.3,0,0
08:43.6,0.01,0.62,-0.6,-1,38.3,0,0
08:43.6,0.02,0.62,-0.6,-1,38.1,0,0
08:43.6,0.01,0.63,-0.6,-1,38.3,0,0
08:43.7,0.01,0.63,-0.6,-1,38.3,0,0
08:43.7,0.03,0.64,-0.63,-1,38.1,0,0
08:43.7,0.01,0.62,-0.59,-1,38.1,0,0
08:43.7,0.01,0.64,-0.59,-1,38.1,0,0
08:43.8,0.02,0.62,-0.62,-1,38.1,0.002,0
08:43.8,0,0.64,-0.6,-1,38.1,0,0
08:43.8,0.01,0.64,-0.59,-1,38.1,0,0
08:43.9,0.01,0.63,-0.6,-1,38.1,0,0
08:43.9,0.01,0.64,-0.6,-1,38.3,0,0
08:43.9,0.01,0.63,-0.59,-1,38.3,0,0
08:44.0,0.01,0.65,-0.6,-1,38.1,0,0
08:44.0,0,0.65,-0.58,-1,38.1,0,0
08:44.0,0.01,0.64,-0.6,-1,38.1,0,0
08:44.1,0.01,0.63,-0.61,-1,38.1,0,0
08:44.1,0.01,0.63,-0.6,-1,38.1,0,0
08:44.1,0.02,0.64,-0.61,-1,38.1,0,0
08:44.2,0.01,0.64,-0.6,-1,38.1,0,0
08:44.2,0.01,0.64,-0.6,-1,38.1,0,0
08:44.2,0.03,0.64,-0.59,-1,38.1,0,0
08:44.3,0.03,0.63,-0.58,-1,38.1,0,0
08:44.3,0.02,0.63,-0.6,-1,38.1,0,0
08:44.3,0.02,0.64,-0.61,-1,38.1,0,0
08:44.3,0.01,0.63,-0.6,-1,38.1,0,0
08:44.4,0.01,0.64,-0.59,-1,38.1,0,0
08:44.4,0.01,0.64,-0.59,-1,38.1,0,0
08:44.4,0.01,0.63,-0.6,-1,38.1,0,0
08:44.5,0.01,0.64,-0.58,-1,38.1,0,0
08:44.5,0.02,0.65,-0.59,-1,38.1,0,0
08:44.5,0.02,0.63,-0.61,-1,38.1,0,0
08:44.6,0.02,0.64,-0.6,-1,38.1,0,0
08:44.6,0.02,0.64,-0.58,-1,38.1,0,0
08:44.6,0.02,0.64,-0.58,-1,38.1,0,0
08:44.7,0.01,0.64,-0.59,-1,38.1,0,0
08:44.7,0.01,0.65,-0.58,-1,38.1,0,0
08:44.7,0.01,0.64,-0.58,-1,38.1,0,0
08:44.7,0.01,0.66,-0.59,-1,38.1,0,0
08:44.8,0.02,0.65,-0.59,-1,38.1,0,0
08:44.8,0.02,0.65,-0.59,-1,38.1,0,0
08:44.8,0.02,0.65,-0.6,-1,38.1,0,0
08:44.9,0.02,0.65,-0.59,-1,38.1,0,0
08:44.9,0.02,0.65,-0.59,-1,38.1,0,0
08:44.9,0.02,0.64,-0.59,-1,38.1,0,0
08:45.0,0.03,0.66,-0.58,-1,38.1,0,0
08:45.0,0.03,0.64,-0.59,-1,38.1,0.002,0
08:45.0,0.02,0.65,-0.59,-1,38.1,0,0
08:45.1,0.02,0.65,-0.59,-1,38.1,0,0
08:45.1,0.02,0.65,-0.58,-1,38.1,0,0
08:45.1,0.01,0.64,-0.58,-1,38.1,0,0
08:45.2,0.01,0.64,-0.58,-1,38.1,0,0
08:45.2,0.02,0.65,-0.59,-1,38.1,0,0
08:45.2,0.02,0.65,-0.59,-1,38.1,0,0
08:45.2,0.02,0.64,-0.58,-1,38.1,0,0
08:45.3,0.02,0.64,-0.59,-1,38.1,0,0
08:45.3,0.02,0.65,-0.59,-1,38.1,0,0
08:45.3,0.02,0.64,-0.58,-1,38.1,0,0
08:45.4,0.02,0.65,-0.6,-1,38.1,0,0
08:45.4,0.02,0.64,-0.58,-1,38.1,0,0
08:45.4,0.02,0.64,-0.58,-1,38.1,0,0
08:45.5,0.02,0.65,-0.59,-1,38.1,0,0
08:45.5,0.02,0.65,-0.58,-1,38.1,0,0
08:45.5,0.02,0.64,-0.58,-1,38.1,0,0
08:45.6,0.01,0.65,-0.58,-1,38.1,0,0
08:45.6,0.01,0.65,-0.59,-1,38.1,0,0
08:45.6,0.02,0.65,-0.59,-1,38.1,0,0
08:45.7,0.02,0.65,-0.58,-1,38.1,0,0
08:45.7,0.02,0.65,-0.58,-1,38.1,0,0
08:45.7,0.01,0.65,-0.58,-1,38.1,0,0
08:45.8,0.02,0.64,-0.58,-1,38.1,0,0
08:45.8,0.02,0.65,-0.59,-1,38.1,0,0
08:45.8,0.02,0.65,-0.59,-1,38.1,0,0
08:45.8,0.02,0.65,-0.59,-1,38.1,0,0
08:45.9,0.02,0.65,-0.59,-1,38.1,0,0
08:45.9,0.02,0.64,-0.59,-1,38.1,0,0
08:45.9,0.02,0.65,-0.59,-1,38.1,0,0
08:46.0,0.02,0.65,-0.59,-1,38.1,0,0
08:46.0,0.02,0.64,-0.61,-1,38.1,0,0
08:46.0,0.01,0.63,-0.59,-1,38.1,0,0
08:46.1,0.01,0.65,-0.56,-1,38.1,0,0
08:46.1,0.01,0.65,-0.59,-1,38.1,0,0
08:46.1,0.01,0.66,-0.58,-1,38.1,0,0
08:46.2,0,0.65,-0.57,-1,38.1,0,0
08:46.2,0,0.67,-0.58,-1,38.1,0,0
08:46.2,0,0.64,-0.59,-1,38.1,0,0
08:46.2,0.01,0.66,-0.6,-1,38.1,0,0
08:46.3,0,0.64,-0.6,-1,38.1,0,0
08:46.3,0.01,0.65,-0.59,-1,38.1,0,0
08:46.3,0.01,0.66,-0.58,-1,38.1,0,0
08:46.4,0.01,0.64,-0.59,-1,38.1,0,0
08:46.4,0.01,0.64,-0.6,-1,38.1,0,0
08:46.4,0.01,0.65,-0.6,-1,38.1,0,0
08:46.5,0.01,0.65,-0.59,-1,38.1,0,0
08:46.5,0.01,0.64,-0.6,-1,38.1,0,0
08:46.5,0,0.63,-0.58,-1,38.1,0,0
08:46.6,0,0.64,-0.58,-1,38.1,0,0
08:46.6,0,0.64,-0.6,-1,38.1,0,0
08:46.6,0,0.63,-0.59,-1,38.1,0,0
08:46.7,0,0.64,-0.58,-1,38.1,0,0
08:46.7,0.01,0.65,-0.6,-1,38.1,0,0
08:46.7,0.01,0.63,-0.6,-1,38.1,0,0
08:46.7,0,0.63,-0.59,-1,38.1,0,0
08:46.8,0,0.64,-0.58,-1,38.1,0.002,0
08:46.8,0,0.65,-0.59,-1,37.9,0,0
08:46.8,0,0.63,-0.59,-1,38.1,0,0
08:46.9,0.01,0.64,-0.6,-1,38.1,0,0
08:46.9,0,0.64,-0.59,-1,38.1,0,0
08:46.9,0.01,0.64,-0.59,-1,38.1,0,0
08:47.0,0,0.63,-0.59,-1,37.9,0,0
08:47.0,0.01,0.63,-0.6,-1,38.1,0,0
08:47.0,0,0.64,-0.58,-1,37.9,0,0
08:47.1,0,0.65,-0.59,-1,37.9,0,0
08:47.1,0.01,0.65,-0.59,-1,38.1,0,0
08:47.1,0.01,0.64,-0.59,-1,37.9,0,0
08:47.2,0,0.64,-0.56,-1,38.1,0,0
08:47.2,0,0.66,-0.58,-1,38.1,0,0
08:47.2,0.01,0.65,-0.6,-1,37.9,0,0
08:47.2,0.01,0.64,-0.59,-1,38.1,0,0
08:47.3,0,0.65,-0.58,-1,38.1,0,0
08:47.3,0.01,0.66,-0.6,-1,38.1,0,0
08:47.3,0.01,0.65,-0.58,-1,37.9,0,0
08:47.4,0.01,0.66,-0.57,-1,38.1,0,0
08:47.4,0.02,0.67,-0.57,-1,37.9,0,0
08:47.4,0.01,0.66,-0.58,-1,37.9,0,0
08:47.5,0,0.67,-0.58,-1,37.9,0,0
08:47.5,0.01,0.69,-0.58,-1,38.1,0,0
08:47.5,0,0.66,-0.57,-1,37.9,0,0
08:47.6,0.01,0.66,-0.58,-1,37.9,0,0
08:47.6,0.01,0.67,-0.58,-1,37.9,0,0
08:47.6,0.01,0.66,-0.57,-1,37.9,0,0
08:47.7,0.01,0.68,-0.58,-1,37.9,0,0
08:47.7,0.01,0.66,-0.58,-1,37.9,0,0
08:47.7,0,0.64,-0.57,-1,37.9,0,0
08:47.8,0.01,0.67,-0.58,-1,37.9,0,0
08:47.8,0.01,0.65,-0.58,-1,37.9,0,0
08:47.8,0.01,0.66,-0.59,-1,37.9,0,0
08:47.8,0.02,0.63,-0.56,-1,38.1,0,0
08:47.9,0.01,0.66,-0.56,-1,37.9,0,0
08:47.9,0.01,0.65,-0.58,-1,37.9,0,0
08:47.9,0.02,0.66,-0.61,-1,37.9,0,0
08:48.0,0.02,0.65,-0.57,-1,37.9,0,0
08:48.0,0.04,0.65,-0.58,-1,37.9,0.002,0
08:48.0,0.02,0.65,-0.6,-1,37.9,0,0
08:48.1,0.03,0.64,-0.6,-1,37.9,0,0
08:48.1,0.04,0.63,-0.58,-1,37.9,0,0
08:48.1,0.04,0.65,-0.57,-1,37.9,0,0
08:48.2,0.04,0.64,-0.6,-1,37.9,0,0
08:48.2,0.04,0.63,-0.62,-1,37.9,0,0
08:48.2,0.04,0.63,-0.6,-1,37.9,0.002,0
08:48.2,0.04,0.63,-0.59,-1,37.9,0,0
08:48.3,0.04,0.66,-0.6,-1,37.9,0.002,0
08:48.3,0.05,0.64,-0.61,-1,37.9,0,0
08:48.3,0.04,0.64,-0.61,-1,37.9,0.002,0
08:48.4,0.05,0.64,-0.59,-1,37.9,0.002,0
08:48.4,0.03,0.63,-0.59,-1,37.9,0,0
08:48.4,0.04,0.64,-0.61,-1,37.9,0,0
08:48.5,0.04,0.63,-0.59,-1,37.9,0,0
08:48.5,0.04,0.62,-0.59,-1,37.9,0,0
08:48.5,0.04,0.64,-0.59,-1,37.9,0,0
08:48.6,0.04,0.63,-0.59,-1,37.9,0,0
08:48.6,0.03,0.63,-0.6,-1,37.9,0,0
08:48.6,0.03,0.63,-0.61,-1,37.9,0,0
08:48.7,0.04,0.64,-0.6,-1,37.9,0.002,0
08:48.7,0.02,0.63,-0.57,-1,37.9,0,0
08:48.7,0.02,0.66,-0.6,-1,37.9,0,0
08:48.7,0.02,0.64,-0.62,-1,37.9,0,0
08:48.8,0.05,0.6,-0.59,-1,37.9,0.002,0
08:48.8,0.07,0.57,-0.58,-1,37.9,0.002,0
08:48.8,0.09,0.59,-0.6,-1,37.9,0,0
08:48.9,0.09,0.59,-0.6,-1,37.9,0,0
08:48.9,0.07,0.63,-0.63,-1,37.9,0,0
08:48.9,0.04,0.67,-0.62,-1,37.9,0,0
08:49.0,0.03,0.62,-0.6,-1,37.9,0.002,0
08:49.0,0.02,0.63,-0.62,-1,37.9,0.002,0
08:49.0,0.01,0.62,-0.6,-1,37.9,0,0
08:49.1,0.02,0.62,-0.6,-1,37.9,0,0
08:49.1,0.04,0.63,-0.63,-1,37.9,0,0
08:49.1,0.03,0.61,-0.61,-1,37.9,0.002,0
08:49.2,0.05,0.62,-0.61,-1,37.9,0,0
08:49.2,0.04,0.66,-0.59,-1,37.9,0,0
08:49.2,0.02,0.64,-0.58,-1,37.9,0,0
08:49.2,0.03,0.6,-0.57,-1,37.9,0,0
08:49.3,0.04,0.59,-0.59,-1,37.9,0.002,0
08:49.3,0.06,0.65,-0.61,-1,37.9,0,0
08:49.3,0.08,0.65,-0.64,-1,37.9,0,0
08:49.4,0.06,0.61,-0.61,-1,37.9,0,0
08:49.4,0.05,0.59,-0.57,-1,37.9,0,0
08:49.4,0.01,0.6,-0.55,-1,37.9,0,0
08:49.5,0.01,0.63,-0.53,-1,37.9,0,0
08:49.5,0,0.58,-0.5,-1,37.9,0,0
08:49.5,0,0.81,-0.71,-1,37.9,0,0
08:49.6,0.01,0.69,-0.59,-1,37.9,0,0
08:49.6,0.02,0.62,-0.55,-1,37.9,0.002,0
08:49.6,0.04,0.67,-0.63,-1,37.9,0,0
08:49.7,0.04,0.61,-0.58,-1,37.9,0,0
08:49.7,0.05,0.6,-0.61,-1,37.9,0.002,0
08:49.7,0.05,0.62,-0.61,-1,37.9,0,0
08:49.8,0.04,0.6,-0.56,-1,37.9,0,0
08:49.8,0.05,0.63,-0.61,-1,37.9,0,0
08:49.8,0.05,0.63,-0.61,-1,37.9,0,0
08:49.8,0.04,0.63,-0.6,-1,37.9,0.002,0
08:49.9,0.02,0.66,-0.56,-1,37.9,0,0
08:49.9,0.02,0.69,-0.56,-1,37.9,0,0
