Time,Z-axis,Y-axis,X-axis,Battery,∞Celsius,EDA(uS),Event
10:36.9,0.37,0.5,-0.56,-1,37.7,0.196,0
10:37.0,0.36,0.45,-0.65,-1,37.7,0.191,0
10:37.0,0.36,0.42,-0.7,-1,37.7,0.191,0
10:37.0,0.36,0.62,-0.8,-1,37.7,0.191,0
10:37.1,0.41,0.58,-0.71,-1,37.7,0.193,0
10:37.1,0.36,0.57,-0.73,-1,37.7,0.196,0
10:37.1,0.36,0.51,-0.67,-1,37.7,0.196,0
10:37.2,0.32,0.34,-0.45,-1,37.7,0.193,0
10:37.2,0.28,0.41,-0.45,-1,37.7,0.196,0
10:37.2,0.33,0.42,-0.44,-1,37.7,0.196,0
10:37.2,0.38,0.56,-0.47,-1,37.7,0.191,0
10:37.3,0.46,0.47,-0.39,-1,37.7,0.191,0
10:37.3,0.44,0.38,-0.34,-1,37.7,0.191,0
10:37.3,0.44,0.25,-0.31,-1,37.7,0.191,0
10:37.4,0.4,0.63,-0.49,-1,37.7,0.188,0
10:37.4,0.33,0.74,-0.55,-1,37.7,0.186,0
10:37.4,0.32,0.44,-0.46,-1,37.7,0.186,0
10:37.5,0.31,0.48,-0.48,-1,37.7,0.186,0
10:37.5,0.31,0.68,-0.49,-1,37.7,0.186,0
10:37.5,0.35,0.46,-0.48,-1,37.7,0.186,0
10:37.6,0.32,0.5,-0.45,-1,37.7,0.186,0
10:37.6,0.35,0.78,-0.45,-1,37.7,0.186,0
10:37.6,0.36,0.4,-0.37,-1,37.7,0.184,0
10:37.7,0.43,0.58,-0.17,-1,37.7,0.181,0
10:37.7,0.4,0.51,0.15,-1,37.7,0.181,0
10:37.7,0.22,0.88,0.43,-1,37.7,0.181,0
10:37.7,0.11,1.26,0.35,-1,37.7,0.179,0
10:37.8,0.13,1.32,0.3,-1,37.7,0.176,0
10:37.8,0.07,1,0.29,-1,37.7,0.176,0
10:37.8,0.04,1.02,0.23,-1,37.7,0.174,0
10:37.9,0,1.15,0.13,-1,37.7,0.172,0
10:37.9,0,1.08,0.02,-1,37.7,0.172,0
10:37.9,0,1.26,-0.04,-1,37.7,0.172,0
10:38.0,0.03,1.13,-0.12,-1,37.7,0.172,0
10:38.0,0.08,0.99,0,-1,37.7,0.174,0
10:38.0,0.05,1.07,0.02,-1,37.7,0.174,0
10:38.1,0.09,1.17,-0.02,-1,37.7,0.176,0
10:38.1,0.12,1.12,-0.14,-1,37.7,0.176,0
10:38.1,0.15,1.01,-0.31,-1,37.7,0.176,0
10:38.2,0.14,0.77,-0.5,-1,37.7,0.181,0
10:38.2,0.17,0.41,-0.43,-1,37.7,0.181,0
10:38.2,0.23,0.51,-0.29,-1,37.7,0.181,0
10:38.3,0.34,0.48,-0.19,-1,37.7,0.184,0
10:38.3,0.45,0.42,-0.16,-1,37.7,0.186,0
10:38.3,0.48,0.53,-0.27,-1,37.7,0.186,0
10:38.3,0.49,0.54,-0.33,-1,37.7,0.186,0
10:38.4,0.47,0.42,-0.33,-1,37.7,0.186,0
10:38.4,0.48,0.29,-0.35,-1,37.7,0.186,0
10:38.4,0.47,0.33,-0.4,-1,37.7,0.186,0
10:38.5,0.39,0.57,-0.51,-1,37.7,0.186,0
10:38.5,0.4,0.4,-0.55,-1,37.7,0.186,0
10:38.5,0.46,0.21,-0.55,-1,37.7,0.186,0
10:38.6,0.35,0.45,-0.65,-1,37.7,0.186,0
10:38.6,0.34,0.4,-0.65,-1,37.7,0.186,0
10:38.6,0.38,0.32,-0.64,-1,37.7,0.186,0
10:38.7,0.31,0.54,-0.76,-1,37.7,0.186,0
10:38.7,0.28,0.45,-0.77,-1,37.7,0.186,0
10:38.7,0.37,0.27,-0.66,-1,37.7,0.186,0
10:38.8,0.39,0.24,-0.59,-1,37.7,0.186,0
10:38.8,0.35,0.35,-0.66,-1,37.7,0.186,0
10:38.8,0.3,0.46,-0.69,-1,37.7,0.186,0
10:38.8,0.25,0.32,-0.63,-1,37.7,0.186,0
10:38.9,0.22,0.31,-0.62,-1,37.7,0.186,0
10:38.9,0.14,0.52,-0.77,-1,37.7,0.186,0
10:38.9,0.09,0.49,-0.78,-1,37.7,0.191,0
10:39.0,0.07,0.2,-0.65,-1,37.7,0.193,0
10:39.0,0.05,0,-0.7,-1,37.7,0.193,0
10:39.0,0.02,0.07,-0.79,-1,37.7,0.195,0
10:39.1,0.06,0.13,-0.83,-1,37.7,0.196,0
10:39.1,0.09,0.06,-0.79,-1,37.7,0.196,0
10:39.1,0.13,0.02,-0.79,-1,37.7,0.196,0
10:39.2,0.14,0.09,-0.82,-1,37.7,0.196,0
10:39.2,0.16,0.32,-0.88,-1,37.7,0.196,0
10:39.2,0.2,0.35,-0.76,-1,37.7,0.196,0
10:39.2,0.23,0.32,-0.76,-1,37.7,0.196,0
10:39.3,0.21,0.27,-0.72,-1,37.7,0.196,0
10:39.3,0.2,0.19,-0.8,-1,38.1,0.198,0
10:39.3,0.27,0.15,-0.78,-1,38.1,0.201,0
10:39.4,0.26,0.21,-0.75,-1,38.1,0.198,0
10:39.4,0.21,0.15,-0.72,-1,38.1,0.198,0
10:39.4,0.2,0.19,-0.71,-1,38.1,0.198,0
10:39.5,0.15,0.24,-0.74,-1,38.1,0.198,0
10:39.5,0.16,0.32,-0.82,-1,38.1,0.198,0
10:39.5,0.18,0.31,-0.77,-1,38.1,0.198,0
10:39.6,0.18,0.26,-0.74,-1,38.1,0.198,0
10:39.6,0.19,0.3,-0.75,-1,38.1,0.198,0
10:39.6,0.23,0.27,-0.68,-1,38.1,0.198,0
10:39.7,0.24,0.25,-0.68,-1,38.1,0.198,0
10:39.7,0.25,0.28,-0.69,-1,38.1,0.198,0
10:39.7,0.26,0.29,-0.71,-1,38.1,0.198,0
10:39.7,0.27,0.3,-0.66,-1,38.1,0.198,0
10:39.8,0.23,0.33,-0.68,-1,38.1,0.198,0
10:39.8,0.22,0.33,-0.7,-1,38.1,0.198,0
10:39.8,0.22,0.35,-0.71,-1,37.9,0.198,0
10:39.9,0.22,0.34,-0.7,-1,38.1,0.198,0
10:39.9,0.22,0.35,-0.69,-1,38.1,0.198,0
10:39.9,0.25,0.32,-0.71,-1,37.9,0.198,0
10:40.0,0.22,0.34,-0.71,-1,37.7,0.199,0
10:40.0,0.22,0.32,-0.69,-1,37.7,0.201,0
10:40.0,0.24,0.3,-0.69,-1,37.7,0.198,0
10:40.1,0.23,0.32,-0.68,-1,37.7,0.198,0
10:40.1,0.23,0.31,-0.68,-1,37.7,0.198,0
10:40.1,0.21,0.34,-0.7,-1,37.7,0.198,0
10:40.2,0.19,0.37,-0.71,-1,37.7,0.201,0
10:40.2,0.2,0.36,-0.7,-1,37.7,0.201,0
10:40.2,0.2,0.36,-0.7,-1,37.7,0.198,0
10:40.2,0.19,0.39,-0.71,-1,37.7,0.201,0
10:40.3,0.2,0.37,-0.69,-1,37.7,0.198,0
10:40.3,0.2,0.37,-0.68,-1,37.7,0.196,0
10:40.3,0.21,0.37,-0.68,-1,37.7,0.198,0
10:40.4,0.2,0.39,-0.69,-1,37.7,0.198,0
10:40.4,0.21,0.37,-0.67,-1,37.7,0.198,0
10:40.4,0.21,0.35,-0.67,-1,37.7,0.201,0
10:40.5,0.22,0.36,-0.68,-1,37.7,0.198,0
10:40.5,0.21,0.37,-0.69,-1,37.7,0.198,0
10:40.5,0.21,0.36,-0.68,-1,37.7,0.198,0
10:40.6,0.21,0.36,-0.68,-1,37.7,0.198,0
10:40.6,0.21,0.37,-0.69,-1,37.7,0.196,0
10:40.6,0.2,0.38,-0.68,-1,37.7,0.199,0
10:40.7,0.21,0.38,-0.67,-1,37.7,0.201,0
10:40.7,0.21,0.4,-0.68,-1,37.7,0.199,0
10:40.7,0.2,0.39,-0.69,-1,37.7,0.196,0
10:40.7,0.21,0.34,-0.67,-1,37.7,0.198,0
10:40.8,0.21,0.35,-0.69,-1,37.7,0.196,0
10:40.8,0.2,0.34,-0.69,-1,37.7,0.198,0
10:40.8,0.2,0.36,-0.7,-1,37.7,0.198,0
10:40.9,0.2,0.37,-0.69,-1,37.7,0.201,0
10:40.9,0.2,0.35,-0.69,-1,37.7,0.198,0
10:40.9,0.2,0.37,-0.67,-1,37.7,0.198,0
10:41.0,0.21,0.37,-0.68,-1,37.7,0.196,0
10:41.0,0.21,0.39,-0.68,-1,37.7,0.198,0
10:41.0,0.2,0.39,-0.68,-1,37.7,0.201,0
10:41.1,0.2,0.39,-0.68,-1,37.7,0.198,0
10:41.1,0.2,0.38,-0.69,-1,37.7,0.198,0
10:41.1,0.2,0.38,-0.68,-1,37.7,0.198,0
10:41.2,0.21,0.4,-0.68,-1,37.7,0.198,0
10:41.2,0.22,0.37,-0.67,-1,37.7,0.198,0
10:41.2,0.21,0.37,-0.67,-1,37.7,0.199,0
10:41.2,0.21,0.38,-0.67,-1,37.7,0.196,0
10:41.3,0.2,0.4,-0.69,-1,37.7,0.196,0
10:41.3,0.21,0.38,-0.68,-1,37.7,0.201,0
10:41.3,0.21,0.38,-0.68,-1,37.7,0.201,0
10:41.4,0.21,0.38,-0.67,-1,37.7,0.201,0
10:41.4,0.21,0.39,-0.68,-1,37.7,0.196,0
10:41.4,0.21,0.38,-0.67,-1,37.7,0.196,0
10:41.5,0.22,0.39,-0.67,-1,37.7,0.196,0
10:41.5,0.21,0.38,-0.67,-1,37.7,0.199,0
10:41.5,0.21,0.39,-0.67,-1,37.7,0.198,0
10:41.6,0.21,0.4,-0.67,-1,37.7,0.198,0
10:41.6,0.21,0.39,-0.66,-1,37.7,0.199,0
10:41.6,0.21,0.38,-0.66,-1,37.7,0.201,0
10:41.7,0.21,0.4,-0.67,-1,37.7,0.199,0
10:41.7,0.2,0.4,-0.68,-1,37.7,0.201,0
10:41.7,0.2,0.41,-0.68,-1,37.7,0.199,0
10:41.7,0.21,0.41,-0.67,-1,37.7,0.201,0
10:41.8,0.21,0.41,-0.67,-1,37.7,0.201,0
10:41.8,0.21,0.4,-0.66,-1,37.7,0.201,0
10:41.8,0.2,0.4,-0.66,-1,37.7,0.201,0
10:41.9,0.21,0.39,-0.67,-1,37.7,0.201,0
10:41.9,0.2,0.39,-0.67,-1,37.7,0.201,0
10:41.9,0.2,0.41,-0.67,-1,37.7,0.201,0
10:42.0,0.2,0.4,-0.66,-1,37.7,0.199,0
10:42.0,0.2,0.42,-0.67,-1,37.7,0.198,0
10:42.0,0.2,0.41,-0.67,-1,37.7,0.201,0
10:42.1,0.2,0.41,-0.66,-1,37.7,0.199,0
10:42.1,0.2,0.41,-0.66,-1,37.7,0.198,0
10:42.1,0.2,0.41,-0.66,-1,37.7,0.201,0
10:42.2,0.21,0.39,-0.65,-1,37.7,0.198,0
10:42.2,0.2,0.39,-0.66,-1,37.7,0.201,0
10:42.2,0.21,0.39,-0.67,-1,37.7,0.198,0
10:42.3,0.19,0.4,-0.68,-1,37.7,0.198,0
10:42.3,0.19,0.39,-0.67,-1,37.7,0.201,0
10:42.3,0.19,0.42,-0.67,-1,37.7,0.201,0
10:42.3,0.19,0.4,-0.67,-1,37.7,0.201,0
10:42.4,0.2,0.42,-0.67,-1,37.7,0.201,0
10:42.4,0.2,0.43,-0.66,-1,37.7,0.201,0
10:42.4,0.21,0.41,-0.65,-1,37.7,0.198,0
10:42.5,0.2,0.41,-0.65,-1,37.7,0.201,0
10:42.5,0.2,0.39,-0.65,-1,37.7,0.201,0
10:42.5,0.19,0.4,-0.66,-1,37.7,0.201,0
10:42.6,0.19,0.41,-0.67,-1,37.7,0.201,0
10:42.6,0.18,0.42,-0.67,-1,37.7,0.201,0
10:42.6,0.18,0.43,-0.68,-1,37.7,0.201,0
10:42.7,0.18,0.44,-0.68,-1,37.7,0.198,0
10:42.7,0.19,0.42,-0.66,-1,37.7,0.201,0
10:42.7,0.19,0.42,-0.66,-1,37.7,0.201,0
10:42.7,0.2,0.41,-0.66,-1,37.7,0.201,0
10:42.8,0.21,0.42,-0.65,-1,37.7,0.201,0
10:42.8,0.2,0.41,-0.65,-1,37.7,0.201,0
10:42.8,0.2,0.42,-0.65,-1,37.7,0.201,0
10:42.9,0.2,0.42,-0.65,-1,37.7,0.201,0
10:42.9,0.21,0.42,-0.66,-1,37.7,0.201,0
10:42.9,0.21,0.41,-0.65,-1,37.7,0.201,0
10:43.0,0.21,0.41,-0.65,-1,37.7,0.201,0
10:43.0,0.21,0.43,-0.65,-1,37.7,0.201,0
10:43.0,0.21,0.42,-0.66,-1,37.7,0.201,0
10:43.1,0.2,0.42,-0.66,-1,37.7,0.201,0
10:43.1,0.21,0.44,-0.65,-1,37.7,0.201,0
10:43.1,0.22,0.38,-0.61,-1,37.7,0.201,0
10:43.2,0.21,0.46,-0.66,-1,37.7,0.201,0
10:43.2,0.21,0.42,-0.66,-1,37.7,0.201,0
10:43.2,0.2,0.42,-0.66,-1,37.7,0.201,0
10:43.2,0.21,0.42,-0.67,-1,37.7,0.201,0
10:43.3,0.21,0.39,-0.64,-1,37.7,0.201,0
10:43.3,0.2,0.44,-0.66,-1,37.7,0.201,0
10:43.3,0.21,0.43,-0.63,-1,37.7,0.201,0
10:43.4,0.22,0.43,-0.65,-1,37.7,0.201,0
10:43.4,0.22,0.44,-0.65,-1,37.7,0.201,0
10:43.4,0.21,0.41,-0.66,-1,37.7,0.201,0
10:43.5,0.2,0.42,-0.65,-1,37.7,0.201,0
10:43.5,0.2,0.41,-0.66,-1,37.7,0.201,0
10:43.5,0.22,0.42,-0.66,-1,37.7,0.201,0
10:43.6,0.22,0.4,-0.64,-1,37.7,0.201,0
10:43.6,0.21,0.39,-0.65,-1,37.7,0.201,0
10:43.6,0.2,0.4,-0.66,-1,37.7,0.201,0
10:43.7,0.2,0.42,-0.66,-1,37.7,0.201,0
10:43.7,0.2,0.42,-0.67,-1,37.7,0.201,0
10:43.7,0.19,0.44,-0.67,-1,37.7,0.201,0
10:43.8,0.19,0.43,-0.66,-1,37.7,0.201,0
10:43.8,0.2,0.43,-0.66,-1,37.7,0.201,0
10:43.8,0.21,0.44,-0.66,-1,37.7,0.201,0
10:43.8,0.19,0.46,-0.66,-1,37.7,0.201,0
10:43.9,0.18,0.45,-0.67,-1,37.7,0.201,0
10:43.9,0.2,0.45,-0.64,-1,37.7,0.201,0
10:43.9,0.21,0.44,-0.64,-1,37.7,0.201,0
10:44.0,0.21,0.45,-0.65,-1,37.7,0.201,0
10:44.0,0.2,0.42,-0.63,-1,37.7,0.201,0
10:44.0,0.21,0.41,-0.65,-1,37.7,0.201,0
10:44.1,0.18,0.4,-0.65,-1,37.7,0.201,0
10:44.1,0.19,0.42,-0.67,-1,37.7,0.201,0
10:44.1,0.17,0.39,-0.68,-1,37.7,0.201,0
10:44.2,0.13,0.41,-0.73,-1,37.7,0.201,0
10:44.2,0.21,0.39,-0.66,-1,37.7,0.201,0
10:44.2,0.21,0.44,-0.66,-1,37.7,0.201,0
10:44.3,0.2,0.42,-0.65,-1,37.7,0.201,0
10:44.3,0.2,0.42,-0.63,-1,37.7,0.201,0
10:44.3,0.19,0.48,-0.67,-1,37.7,0.201,0
10:44.3,0.2,0.44,-0.66,-1,37.7,0.201,0
10:44.4,0.21,0.41,-0.65,-1,37.7,0.201,0
10:44.4,0.22,0.42,-0.65,-1,37.7,0.201,0
10:44.4,0.22,0.4,-0.65,-1,37.7,0.201,0
10:44.5,0.22,0.39,-0.65,-1,37.7,0.201,0
10:44.5,0.21,0.38,-0.66,-1,37.7,0.201,0
10:44.5,0.22,0.38,-0.66,-1,37.7,0.201,0
10:44.6,0.21,0.39,-0.66,-1,37.7,0.201,0
10:44.6,0.21,0.42,-0.67,-1,37.7,0.201,0
10:44.6,0.21,0.41,-0.66,-1,37.7,0.201,0
10:44.7,0.21,0.43,-0.66,-1,37.7,0.201,0
10:44.7,0.21,0.42,-0.66,-1,37.7,0.201,0
10:44.7,0.21,0.42,-0.66,-1,37.7,0.201,0
10:44.7,0.21,0.4,-0.65,-1,37.7,0.201,0
10:44.8,0.21,0.41,-0.66,-1,37.7,0.2,0
10:44.8,0.21,0.41,-0.66,-1,37.7,0.201,0
10:44.8,0.2,0.41,-0.66,-1,37.7,0.201,0
10:44.9,0.21,0.41,-0.66,-1,37.7,0.201,0
10:44.9,0.2,0.42,-0.66,-1,37.7,0.201,0
10:44.9,0.2,0.42,-0.66,-1,37.7,0.201,0
10:45.0,0.2,0.43,-0.67,-1,37.7,0.201,0
10:45.0,0.2,0.41,-0.65,-1,37.7,0.201,0
10:45.0,0.21,0.41,-0.66,-1,37.7,0.201,0
10:45.1,0.2,0.42,-0.67,-1,37.7,0.201,0
10:45.1,0.2,0.41,-0.65,-1,37.7,0.201,0
10:45.1,0.2,0.42,-0.65,-1,37.7,0.201,0
10:45.2,0.2,0.42,-0.66,-1,37.7,0.201,0
10:45.2,0.2,0.42,-0.66,-1,37.7,0.201,0
10:45.2,0.2,0.41,-0.66,-1,37.7,0.201,0
10:45.2,0.2,0.41,-0.66,-1,37.7,0.201,0
10:45.3,0.2,0.42,-0.65,-1,37.7,0.201,0
10:45.3,0.2,0.42,-0.65,-1,37.7,0.201,0
10:45.3,0.21,0.42,-0.66,-1,37.7,0.201,0
10:45.4,0.2,0.43,-0.67,-1,37.7,0.201,0
10:45.4,0.2,0.41,-0.66,-1,37.7,0.201,0
10:45.4,0.21,0.4,-0.65,-1,37.7,0.201,0
10:45.5,0.21,0.42,-0.66,-1,37.7,0.201,0
10:45.5,0.21,0.41,-0.65,-1,37.7,0.201,0
10:45.5,0.21,0.39,-0.65,-1,37.7,0.201,0
10:45.6,0.21,0.39,-0.66,-1,37.7,0.201,0
10:45.6,0.21,0.41,-0.65,-1,37.7,0.201,0
10:45.6,0.2,0.44,-0.64,-1,37.7,0.201,0
10:45.7,0.18,0.48,-0.66,-1,37.7,0.201,0
10:45.7,0.19,0.43,-0.66,-1,37.7,0.201,0
10:45.7,0.19,0.48,-0.62,-1,37.7,0.201,0
10:45.8,0.21,0.5,-0.64,-1,37.7,0.201,0
10:45.8,0.22,0.42,-0.6,-1,37.7,0.201,0
10:45.8,0.21,0.45,-0.61,-1,37.7,0.201,0
10:45.8,0.21,0.48,-0.62,-1,37.7,0.201,0
10:45.9,0.2,0.48,-0.6,-1,37.7,0.201,0
10:45.9,0.19,0.49,-0.61,-1,37.7,0.201,0
10:45.9,0.19,0.55,-0.61,-1,37.7,0.201,0
10:46.0,0.17,0.54,-0.6,-1,37.7,0.201,0
10:46.0,0.18,0.48,-0.62,-1,37.4,0.201,0
10:46.0,0.18,0.49,-0.62,-1,37.7,0.201,0
10:46.1,0.19,0.47,-0.61,-1,37.7,0.201,0
10:46.1,0.18,0.5,-0.62,-1,37.7,0.201,0
10:46.1,0.19,0.49,-0.62,-1,37.7,0.201,0
10:46.2,0.17,0.5,-0.62,-1,37.7,0.203,0
10:46.2,0.16,0.5,-0.61,-1,37.7,0.203,0
10:46.2,0.18,0.48,-0.6,-1,37.7,0.204,0
10:46.3,0.2,0.5,-0.61,-1,37.7,0.201,0
10:46.3,0.19,0.5,-0.61,-1,37.7,0.201,0
10:46.3,0.18,0.5,-0.6,-1,37.7,0.203,0
10:46.3,0.19,0.51,-0.6,-1,37.7,0.201,0
10:46.4,0.19,0.52,-0.6,-1,37.7,0.201,0
10:46.4,0.19,0.51,-0.61,-1,37.7,0.201,0
10:46.4,0.2,0.5,-0.6,-1,37.7,0.201,0
10:46.5,0.2,0.49,-0.6,-1,37.4,0.203,0
10:46.5,0.2,0.48,-0.6,-1,37.4,0.203,0
10:46.5,0.2,0.47,-0.59,-1,37.4,0.206,0
10:46.6,0.19,0.48,-0.6,-1,37.7,0.204,0
10:46.6,0.19,0.48,-0.6,-1,37.7,0.206,0
10:46.6,0.18,0.49,-0.6,-1,37.7,0.206,0
10:46.7,0.18,0.5,-0.61,-1,37.7,0.203,0
10:46.7,0.18,0.52,-0.61,-1,37.7,0.203,0
10:46.7,0.17,0.53,-0.61,-1,37.7,0.206,0
10:46.7,0.17,0.53,-0.61,-1,37.7,0.206,0
10:46.8,0.18,0.52,-0.6,-1,37.7,0.206,0
10:46.8,0.19,0.51,-0.59,-1,37.7,0.206,0
10:46.8,0.19,0.51,-0.6,-1,37.7,0.203,0
10:46.9,0.19,0.5,-0.59,-1,37.4,0.206,0
10:46.9,0.19,0.5,-0.6,-1,37.7,0.206,0
10:46.9,0.17,0.51,-0.61,-1,37.7,0.206,0
10:47.0,0.18,0.51,-0.6,-1,37.7,0.206,0
10:47.0,0.19,0.51,-0.6,-1,37.7,0.206,0
10:47.0,0.19,0.5,-0.59,-1,37.7,0.206,0
10:47.1,0.19,0.5,-0.59,-1,37.7,0.206,0
10:47.1,0.19,0.5,-0.59,-1,37.7,0.205,0
10:47.1,0.19,0.5,-0.59,-1,37.7,0.206,0
10:47.2,0.19,0.5,-0.61,-1,37.7,0.206,0
10:47.2,0.19,0.51,-0.6,-1,37.7,0.205,0
10:47.2,0.19,0.51,-0.59,-1,37.4,0.206,0
10:47.2,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.3,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.3,0.19,0.5,-0.59,-1,37.7,0.206,0
10:47.3,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.4,0.2,0.5,-0.59,-1,37.7,0.206,0
10:47.4,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.4,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.5,0.2,0.5,-0.6,-1,37.7,0.206,0
10:47.5,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.5,0.19,0.51,-0.6,-1,37.7,0.206,0
10:47.6,0.18,0.5,-0.59,-1,37.7,0.205,0
10:47.6,0.19,0.5,-0.6,-1,37.7,0.208,0
10:47.6,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.7,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.7,0.19,0.5,-0.61,-1,37.7,0.206,0
10:47.7,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.8,0.19,0.5,-0.6,-1,37.7,0.206,0
10:47.8,0.19,0.5,-0.6,-1,37.7,0.208,0
10:47.8,0.19,0.5,-0.6,-1,37.7,0.208,0
10:47.8,0.19,0.5,-0.6,-1,37.7,0.208,0
10:47.9,0.19,0.5,-0.6,-1,37.7,0.208,0
10:47.9,0.19,0.5,-0.6,-1,37.4,0.206,0
10:47.9,0.19,0.5,-0.61,-1,37.4,0.208,0
10:48.0,0.19,0.5,-0.61,-1,37.4,0.206,0
10:48.0,0.19,0.5,-0.61,-1,37.7,0.208,0
10:48.0,0.19,0.5,-0.6,-1,37.7,0.206,0
10:48.1,0.19,0.5,-0.6,-1,37.4,0.208,0
10:48.1,0.19,0.5,-0.6,-1,37.4,0.206,0
10:48.1,0.19,0.5,-0.59,-1,37.4,0.206,0
10:48.2,0.19,0.5,-0.6,-1,37.7,0.206,0
10:48.2,0.19,0.51,-0.6,-1,37.4,0.206,0
10:48.2,0.19,0.5,-0.61,-1,37.7,0.208,0
10:48.3,0.18,0.5,-0.61,-1,37.4,0.206,0
10:48.3,0.18,0.5,-0.61,-1,37.7,0.208,0
10:48.3,0.18,0.5,-0.6,-1,37.7,0.206,0
10:48.3,0.19,0.5,-0.6,-1,37.4,0.206,0
10:48.4,0.19,0.5,-0.59,-1,37.7,0.206,0
10:48.4,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.4,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.5,0.19,0.5,-0.6,-1,37.4,0.206,0
10:48.5,0.19,0.5,-0.6,-1,37.7,0.206,0
10:48.5,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.6,0.19,0.5,-0.6,-1,37.4,0.206,0
10:48.6,0.2,0.5,-0.6,-1,37.7,0.206,0
10:48.6,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.7,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.7,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.7,0.2,0.5,-0.6,-1,37.4,0.206,0
10:48.7,0.2,0.5,-0.61,-1,37.7,0.208,0
10:48.8,0.2,0.5,-0.6,-1,37.7,0.206,0
10:48.8,0.19,0.5,-0.6,-1,37.7,0.208,0
10:48.8,0.19,0.5,-0.61,-1,37.7,0.208,0
10:48.9,0.19,0.5,-0.6,-1,37.7,0.206,0
10:48.9,0.19,0.5,-0.6,-1,37.7,0.206,0
10:48.9,0.2,0.5,-0.6,-1,37.7,0.206,0
10:49.0,0.2,0.5,-0.6,-1,37.7,0.208,0
10:49.0,0.19,0.5,-0.6,-1,37.4,0.206,0
10:49.0,0.2,0.5,-0.6,-1,37.7,0.208,0
10:49.1,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.1,0.19,0.5,-0.61,-1,37.7,0.206,0
10:49.1,0.2,0.5,-0.59,-1,37.7,0.206,0
10:49.2,0.19,0.5,-0.6,-1,37.4,0.206,0
10:49.2,0.19,0.51,-0.6,-1,37.4,0.206,0
10:49.2,0.19,0.5,-0.61,-1,37.4,0.208,0
10:49.2,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.3,0.2,0.5,-0.6,-1,37.4,0.206,0
10:49.3,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.3,0.19,0.5,-0.6,-1,37.4,0.206,0
10:49.4,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.4,0.2,0.5,-0.59,-1,37.7,0.206,0
10:49.4,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.5,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.5,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.5,0.2,0.5,-0.59,-1,37.4,0.206,0
10:49.6,0.2,0.5,-0.6,-1,37.7,0.206,0
10:49.6,0.19,0.51,-0.59,-1,37.7,0.206,0
10:49.6,0.2,0.51,-0.59,-1,37.4,0.206,0
10:49.7,0.2,0.51,-0.6,-1,37.4,0.206,0
10:49.7,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.7,0.18,0.5,-0.61,-1,37.7,0.206,0
10:49.7,0.19,0.5,-0.6,-1,37.7,0.206,0
10:49.8,0.19,0.5,-0.6,-1,37.4,0.206,0
10:49.8,0.19,0.5,-0.6,-1,37.4,0.206,0
10:49.8,0.2,0.5,-0.59,-1,37.4,0.206,0
10:49.9,0.2,0.52,-0.59,-1,37.7,0.206,0
10:49.9,0.2,0.5,-0.58,-1,37.4,0.206,0
10:49.9,0.19,0.51,-0.59,-1,37.7,0.208,0
10:50.0,0.2,0.51,-0.6,-1,37.4,0.206,0
10:50.0,0.2,0.51,-0.6,-1,37.4,0.206,0
10:50.0,0.19,0.51,-0.6,-1,37.7,0.206,0
10:50.1,0.2,0.51,-0.61,-1,37.7,0.206,0
10:50.1,0.2,0.5,-0.6,-1,37.7,0.206,0
10:50.1,0.21,0.5,-0.58,-1,37.7,0.206,0
10:50.2,0.2,0.5,-0.59,-1,37.4,0.206,0
10:50.2,0.2,0.52,-0.59,-1,37.7,0.206,0
10:50.2,0.2,0.51,-0.59,-1,37.4,0.206,0
10:50.2,0.2,0.52,-0.6,-1,37.7,0.206,0
10:50.3,0.2,0.5,-0.59,-1,37.4,0.206,0
10:50.3,0.2,0.5,-0.6,-1,37.4,0.206,0
10:50.3,0.2,0.5,-0.59,-1,37.7,0.208,0
10:50.4,0.2,0.51,-0.6,-1,37.4,0.206,0
10:50.4,0.2,0.5,-0.6,-1,37.4,0.206,0
10:50.4,0.2,0.5,-0.6,-1,37.4,0.208,0
10:50.5,0.2,0.51,-0.59,-1,37.7,0.206,0
10:50.5,0.2,0.5,-0.6,-1,37.4,0.206,0
10:50.5,0.2,0.5,-0.6,-1,37.4,0.206,0
